date,open,high,low,close,volume
2015-01-21,174.7390,176.6121,174.2534,176.1091,122942700
2015-01-22,176.8983,178.8668,175.4587,178.7281,174356000
2015-01-23,178.4592,178.7281,177.6094,177.7481,117516800
2015-01-26,177.5227,178.2598,176.7769,178.1644,92009700
2015-01-27,176.0137,177.0110,174.9471,175.8143,134044600
2015-01-28,177.0544,177.1584,173.3601,173.5596,168514300
2015-01-29,173.7677,175.4327,172.2935,175.1639,173585400
2015-01-30,173.9325,175.3200,172.6837,172.9612,197729700
2015-02-02,173.4816,175.1986,171.5824,175.1032,163107000
2015-02-03,176.0398,177.6441,175.6495,177.6354,124212900
2015-02-04,176.8376,178.1037,176.4820,176.9590,134306700
2015-02-05,177.6527,178.9015,177.5747,178.7454,97953200
2015-02-06,179.1270,179.7167,177.7048,178.2511,125672000
2015-02-09,177.5747,178.3291,177.0284,177.4533,87219000
2015-02-10,178.5373,179.6126,177.4966,179.3438,96164200
2015-02-11,179.1703,179.8988,178.4939,179.4478,91087800
2015-02-12,180.2803,181.2342,179.4825,181.1735,97545900
2015-02-13,181.3036,181.9713,181.0348,181.9193,93670400
2015-02-17,181.5898,182.3876,181.3296,182.2055,76968200
2015-02-18,181.8153,182.3009,181.5378,182.2228,80652900
2015-02-19,181.5985,182.4743,181.4510,182.0928,91462500
2015-02-20,181.6592,183.2635,181.0088,183.1854,140896400
2015-02-23,182.9253,183.1594,182.5263,183.1594,74411100
2015-02-24,183.0814,183.8878,182.7692,183.6797,72472300
2015-02-25,183.5496,184.0526,183.1681,183.5236,73061700
2015-02-26,183.4282,183.5930,182.6738,183.3068,72697900
2015-02-27,183.2028,183.4803,182.6304,182.6825,108076000
2015-03-02,182.7865,183.8965,182.7345,183.8358,87491400
2015-03-03,183.3849,183.8878,182.1795,183.0814,110325800
2015-03-04,182.4570,182.5350,181.2949,182.3096,114497200
2015-03-05,182.6478,182.8039,181.9800,182.5090,76873000
2015-03-06,181.6071,182.0581,179.5953,179.9421,188128000
2015-03-09,180.1503,181.0608,179.9855,180.6879,89818900
2015-03-10,179.2570,179.3438,177.7134,177.7568,157121300
2015-03-11,178.0256,178.2077,177.2538,177.3406,110145700
2015-03-12,177.9996,179.6646,177.9476,179.5953,93993500
2015-03-13,179.3091,180.3150,177.4099,178.4939,162410900
2015-03-16,179.2570,180.9741,178.5199,180.8787,136099200
2015-03-17,180.1069,180.7399,179.4912,180.3410,94510400
2015-03-18,179.8467,183.2114,179.1790,182.5090,228808500
2015-03-19,182.0754,182.5177,181.2689,181.6765,117917300
2015-03-20,182.6633,183.8043,182.4717,183.2730,177715100
2015-03-23,183.2817,183.8827,182.9159,182.9159,71784500
2015-03-24,182.7852,183.2643,181.8184,181.8881,77805300
2015-03-25,182.1058,182.3497,179.1792,179.2227,159521700
2015-03-26,178.5259,179.7540,177.7942,178.7959,153067200
2015-03-27,178.6740,179.3882,178.4736,179.2053,118939000
2015-03-30,180.2854,181.7052,180.2680,181.3916,96180400
2015-03-31,180.5293,181.2609,179.7453,179.8063,126768700
2015-04-01,179.7715,179.7976,178.1339,179.1705,137303600
2015-04-02,179.1008,180.2854,178.9091,179.8150,86900900
2015-04-06,178.8830,181.5658,178.7437,181.0258,114368200
2015-04-07,181.0519,181.8358,180.5118,180.5467,81236300
2015-04-08,180.7819,181.6180,180.3725,181.1564,89351900
2015-04-09,180.9822,182.2016,180.4683,181.9577,85548900
2015-04-10,182.2191,182.9943,182.0100,182.9507,72722900
2015-04-13,182.8026,183.4646,182.0710,182.1232,74436600
2015-04-14,181.9142,182.6633,181.2609,182.4717,75099900
2015-04-15,182.9594,183.8217,182.8723,183.2904,99529300
2015-04-16,182.9420,183.7695,182.7330,183.2382,68934900
2015-04-17,181.9926,182.2452,180.3115,181.1303,191113200
2015-04-20,182.0971,183.1336,182.0100,182.7852,92189500
2015-04-21,183.4995,183.6650,182.2539,182.5675,72559800
2015-04-22,182.9246,183.6563,181.9577,183.4646,78264600
2015-04-23,183.0465,184.6057,182.9246,183.9263,102585900
2015-04-24,184.3618,184.6318,183.8827,184.3531,61327400
2015-04-27,184.9454,185.0760,183.3862,183.5866,79358100
2015-04-28,183.5604,184.2224,182.3323,184.1702,86863500
2015-04-29,183.2382,184.0395,182.5675,183.4124,125684900
2015-04-30,182.8114,183.2207,180.8428,181.5745,161304900
2015-05-01,182.3933,183.5866,182.2887,183.5430,103399700
2015-05-04,183.9872,184.6754,183.8740,184.0656,70927200
2015-05-05,183.8130,184.1876,181.8097,181.9577,113326200
2015-05-06,182.5326,182.8549,180.0937,181.2087,135060200
2015-05-07,181.1041,182.3758,180.7557,181.9316,88244900
2015-05-08,183.6824,184.5360,183.5953,184.3269,155877300
2015-05-11,184.2834,184.5621,183.3688,183.4472,75708100
2015-05-12,182.5762,183.4646,181.7139,182.8985,119727600
2015-05-13,183.3253,183.9785,182.6894,182.9333,94667900
2015-05-14,183.9960,184.9367,183.7085,184.8409,95934000
2015-05-15,185.0412,185.1893,184.5360,185.0412,76510100
2015-05-18,184.8670,185.8774,184.7973,185.6161,74549700
2015-05-19,185.7380,186.0255,185.2589,185.5551,72114600
2015-05-20,185.6596,186.2084,185.0935,185.4244,76857500
2015-05-21,185.2764,186.1822,185.1022,185.9645,64764600
2015-05-22,185.5638,185.9993,185.4506,185.5203,57433500
2015-05-26,185.0063,185.4506,183.0901,183.5256,124308600
2015-05-27,184.0047,185.5115,183.5779,185.2677,93214000
2015-05-28,184.9454,185.1718,184.3357,185.0586,74974600
2015-05-29,184.9889,185.0325,183.6301,183.9089,124919600
2015-06-01,184.6057,184.9541,183.4559,184.2834,93338800
2015-06-02,183.8043,184.8234,183.1511,184.1005,91531000
2015-06-03,184.6579,185.2415,184.0744,184.5883,87820900
2015-06-04,183.8479,184.5360,182.6981,183.0291,151882800
2015-06-05,182.8723,183.4211,182.0274,182.7155,121704700
2015-06-08,182.6023,182.7591,181.5135,181.5919,89063300
2015-06-09,181.5658,182.1320,180.9038,181.5658,105034700
2015-06-10,182.3671,184.1440,182.3062,183.7434,134551300
2015-06-11,184.2050,184.7363,183.9611,184.3357,73876400
2015-06-12,183.4733,184.2050,182.6371,182.9246,135382400
2015-06-15,181.7313,182.4368,180.9909,182.1407,124384200
2015-06-16,181.9839,183.2207,181.8010,183.1336,85308200
2015-06-17,183.4298,184.0656,182.3584,183.4298,126708600
2015-06-18,184.0569,185.8251,183.4646,185.3373,165867900
2015-06-19,185.0875,185.1663,184.1247,184.5186,130478700
2015-06-22,185.4814,186.0766,185.2451,185.4639,70696000
2015-06-23,185.6827,185.9453,185.1838,185.5952,68476800
2015-06-24,185.3151,185.7090,184.2210,184.2472,92307300
2015-06-25,184.7724,184.9037,183.6083,183.6871,97107400
2015-06-26,184.0634,184.3173,183.0744,183.6520,104174800
2015-06-29,182.1028,183.6608,179.7220,179.8008,202621300
2015-06-30,181.4113,181.4638,179.6783,180.1772,182925100
2015-07-01,181.8227,182.0853,180.7986,181.6214,135979900
2015-07-02,182.1203,182.2954,181.0174,181.4551,104373700
2015-07-06,180.1071,181.7527,179.8971,180.9387,117975400
2015-07-07,181.1487,182.2078,178.6542,182.0765,173820200
2015-07-08,180.6761,180.9737,178.7767,179.0218,164020100
2015-07-09,181.2187,181.4901,179.2319,179.3456,144113100
2015-07-10,181.4376,182.0415,179.3894,181.6039,129456900
2015-07-13,182.9256,183.7221,182.8818,183.6083,106069400
2015-07-14,183.5645,184.7286,183.5032,184.4048,81709600
2015-07-15,184.4485,184.9300,183.8446,184.3435,97914100
2015-07-16,185.4464,185.8227,185.1925,185.8227,106683300
2015-07-17,185.8140,186.0416,185.3851,185.9803,89030000
2015-07-20,186.2166,186.5930,185.7440,186.0766,70446800
2015-07-21,185.9365,186.2079,185.0262,185.3413,77965000
2015-07-22,184.6236,185.3588,184.5886,185.0087,88667900
2015-07-23,185.1488,185.2538,183.5908,183.9671,90509100
2015-07-24,184.0722,184.1334,181.7089,182.0590,117755000
2015-07-27,181.1312,181.6652,180.5360,180.9999,132361100
2015-07-28,181.8752,183.3720,181.0087,183.2232,123544800
2015-07-29,183.3544,184.7199,183.2056,184.4836,105791300
2015-07-30,183.9496,184.7024,183.3019,184.5273,91304400
2015-07-31,185.0525,185.0788,183.9496,184.2472,103266900
2015-08-03,184.2122,184.2735,182.6280,183.6258,113965700
2015-08-04,183.5470,184.0284,182.7593,183.2669,81820800
2015-08-05,184.2035,184.9562,183.5733,183.8709,85786800
2015-08-06,184.0634,184.1772,181.7527,182.3654,116030800
2015-08-07,182.1991,182.3566,181.0700,182.0153,117858000
2015-08-10,183.1794,184.3960,183.1794,184.3085,80270700
2015-08-11,182.9081,183.3457,181.8490,182.6455,126081400
2015-08-12,181.2800,183.0568,179.7483,182.8643,172123700
2015-08-13,182.6980,183.4157,182.0678,182.6367,89383300
2015-08-14,182.4354,183.3807,182.2866,183.3019,72786500
2015-08-17,182.6805,184.3260,182.1991,184.3260,79072600
2015-08-18,184.0372,184.4048,183.5470,183.7921,71692700
2015-08-19,183.0131,183.8183,181.4901,182.3391,172946000
2015-08-20,180.7548,182.3129,178.4704,178.5316,194327900
2015-08-21,176.5710,178.5054,172.8861,173.1574,346588500
2015-08-24,164.1070,172.8510,159.6518,165.8663,507244300
2015-08-25,171.0567,171.0742,163.6080,163.9144,369833100
2015-08-26,168.1245,170.4965,164.8772,170.2077,339257000
2015-08-27,172.4484,174.5491,170.8642,174.4178,274143900
2015-08-28,173.7438,174.9167,173.2362,174.4266,160414400
2015-08-31,173.4025,174.2953,172.4397,173.0173,163298800
2015-09-01,169.0348,170.4790,166.9429,167.8532,256000400
2015-09-02,170.3477,171.0830,168.4221,171.0392,160269300
2015-09-03,171.7832,173.3500,170.6453,171.1617,152087800
2015-09-04,168.7985,169.6825,167.7131,168.5709,207081000
2015-09-08,171.5031,172.9648,170.8291,172.8073,116025700
2015-09-09,174.4616,174.5929,170.1114,170.4965,149347700
2015-09-10,170.2952,172.6235,170.0239,171.4243,158611100
2015-09-11,171.0129,172.2734,170.2690,172.2033,119691200
2015-09-14,172.3871,172.4397,171.0567,171.5644,79452000
2015-09-15,172.0895,174.1727,171.5206,173.7088,113806200
2015-09-16,174.0239,175.4156,173.6651,175.2143,99581600
2015-09-17,175.0743,177.5863,174.4266,174.8204,276046600
2015-09-18,172.2072,174.8205,171.5472,171.9784,223657500
2015-09-21,172.8495,173.9406,171.7672,172.8671,105726200
2015-09-22,170.5969,171.1073,169.4354,170.6233,153890900
2015-09-23,170.7993,171.2921,169.7434,170.3506,92790600
2015-09-24,169.0747,170.2186,167.6756,169.7346,159378800
2015-09-25,171.2657,171.5824,168.7755,169.6906,155054800
2015-09-28,168.7491,168.8635,165.1063,165.4318,178515900
2015-09-29,165.6606,166.9541,164.4815,165.5286,159045600
2015-09-30,167.5084,168.7931,166.6901,168.6171,163452000
2015-10-01,169.0131,169.3739,167.0245,169.0571,131079000
2015-10-02,166.9805,171.6088,166.4085,171.5824,211003300
2015-10-05,172.8671,174.8733,172.7527,174.6357,126320800
2015-10-06,174.4949,175.0845,173.3422,174.0374,110274500
2015-10-07,175.0141,175.8324,173.7646,175.4628,124307300
2015-10-08,175.0581,177.3458,174.7413,177.0467,153055200
2015-10-09,177.1963,177.6538,176.4923,177.1523,107069200
2015-10-12,177.2314,177.5306,176.7827,177.3194,56395600
2015-10-13,176.5539,177.8826,176.0260,176.2020,88038700
2015-10-14,176.1404,176.7475,175.0493,175.3572,99106200
2015-10-15,176.0524,178.0586,175.6652,178.0498,134142200
2015-10-16,178.4721,178.8769,177.6714,178.8593,114580100
2015-10-19,178.1817,178.9473,177.8562,178.9473,76523900
2015-10-20,178.4897,179.3608,178.2257,178.7185,78448500
2015-10-21,179.1584,179.3168,177.4338,177.6098,102038000
2015-10-22,178.6041,180.8303,177.6098,180.6103,174911700
2015-10-23,182.3613,182.9773,181.5254,182.5901,144442300
2015-10-26,182.4053,182.4669,181.7542,182.1413,69033000
2015-10-27,181.4374,182.1413,181.0766,181.7894,77905800
2015-10-28,182.1413,183.8836,181.4462,183.8572,135906700
2015-10-29,183.3292,184.1387,183.2060,183.7516,90525500
2015-10-30,183.9540,184.2883,182.7925,182.9597,131076900
2015-11-02,183.3028,185.3266,183.1708,185.1242,86270800
2015-11-03,184.7547,186.2417,184.5171,185.6610,95246100
2015-11-04,185.9690,186.1009,184.5347,185.0978,96224500
2015-11-05,185.1594,185.6434,183.9804,184.9131,78408700
2015-11-06,184.5523,185.0626,183.4260,184.8163,110471500
2015-11-09,184.1739,184.3323,182.0973,183.0916,131008700
2015-11-10,182.5901,183.5492,182.3085,183.5140,75874600
2015-11-11,183.7956,183.8484,182.7221,182.7925,67846000
2015-11-12,181.7014,182.1941,180.2231,180.2407,121315200
2015-11-13,179.8096,180.0912,178.1290,178.2169,153577100
2015-11-16,178.0234,180.9887,177.9002,180.9271,117645200
2015-11-17,181.2526,182.1765,180.2759,180.7951,121123700
2015-11-18,181.2966,183.8132,181.2526,183.6636,121342500
2015-11-19,183.5404,183.9452,183.1972,183.5052,88220500
2015-11-20,184.2971,184.8867,183.7780,184.1739,94011500
2015-11-23,184.2355,184.7635,183.4788,183.9628,64931200
2015-11-24,182.9069,184.6315,182.5021,184.2091,98874400
2015-11-25,184.3411,184.5523,183.9100,184.1827,51980100
2015-11-27,184.2795,184.6051,183.7780,184.3939,37317800
2015-11-30,184.5611,184.6843,183.5140,183.6284,112822700
2015-12-01,184.2883,185.5026,183.9980,185.3794,97858400
2015-12-02,185.3266,185.6610,183.2236,183.4876,108441300
2015-12-03,183.7516,184.0331,180.1615,180.9183,166224200
2015-12-04,180.9183,184.7547,180.9183,184.4467,192913900
2015-12-07,184.1035,184.5435,182.3173,183.3292,102027100
2015-12-08,181.6926,183.2764,181.0679,182.0973,103372400
2015-12-09,181.4286,183.6196,179.6600,180.6807,162401500
2015-12-10,180.7511,182.5197,180.5047,181.1470,115196800
2015-12-11,178.9297,179.6248,177.3106,177.6362,211173300
2015-12-14,177.8034,178.6657,175.9380,178.5337,182385200
2015-12-15,180.1175,181.3582,178.5073,180.4079,154069600
2015-12-16,181.5870,183.3644,180.2055,183.0476,197017000
2015-12-17,183.3732,183.4436,180.2407,180.2583,173092500
2015-12-18,179.5004,179.6421,176.8978,177.0660,251393500
2015-12-21,178.2965,178.7126,177.1280,178.5267,99094300
2015-12-22,179.4562,180.4565,178.4204,180.1467,111026200
2015-12-23,181.2001,182.4217,181.1027,182.3775,110987200
2015-12-24,182.1119,182.6519,181.8463,182.0765,48539600
2015-12-28,181.3506,181.7047,180.5362,181.6604,65899900
2015-12-29,182.8112,183.9443,182.7758,183.5991,92640700
2015-12-30,183.3424,183.4309,182.1473,182.2978,63317700
2015-12-31,181.5896,182.2624,180.4742,180.4742,102929500
2016-01-04,177.4821,177.9601,175.8001,177.9513,222353500
2016-01-05,178.2876,178.7303,177.0926,178.2522,110845800
2016-01-06,175.5788,177.1014,174.9237,176.0037,152112600
2016-01-07,172.9142,174.7821,171.3739,171.7811,213436100
2016-01-08,172.7903,173.3746,169.5946,169.8956,209817200
2016-01-11,170.8605,171.2146,168.0366,170.0638,187941300
2016-01-12,171.5775,172.2238,169.2051,171.4359,172330500
2016-01-13,172.1352,172.4982,166.7618,167.1602,221168900
2016-01-14,167.7975,171.0818,166.1244,169.9044,240795600
2016-01-15,165.3366,167.0982,164.2300,166.2572,314240200
2016-01-19,168.1605,168.2933,164.8320,166.4785,195244400
2016-01-20,163.7962,165.9828,160.2464,164.3451,286547800
2016-01-21,164.8408,167.1956,163.4510,165.2658,195772900
2016-01-22,168.0011,168.8687,167.2044,168.6562,168319600
2016-01-25,168.1251,168.3287,165.9031,166.1067,130371700
2016-01-26,166.7972,168.6651,166.4431,168.3729,141036800
2016-01-27,167.8241,169.5769,165.5933,166.5405,185681700
2016-01-28,168.1605,168.3729,165.6818,167.4080,143798800
2016-01-29,168.2136,171.6306,168.0897,171.4890,210529300
2016-02-01,170.4356,172.2503,169.8247,171.4270,136061600
2016-02-02,169.9310,169.9398,167.7887,168.3375,182564900
2016-02-03,169.4441,169.7716,165.6287,169.3467,205054900
2016-02-04,168.8244,170.6303,168.1605,169.6123,139531800
2016-02-05,169.0723,169.6743,165.7172,166.3812,180788300
2016-02-08,164.4513,164.7612,161.8222,164.1415,191526700
2016-02-09,162.3179,165.4871,162.1763,164.1503,184513100
2016-02-10,165.0179,166.7264,163.8759,164.0087,148214100
2016-02-11,161.4149,162.9730,160.3084,161.8753,219058900
2016-02-12,163.7343,165.2303,162.8490,165.2126,127632400
2016-02-16,167.1071,168.0277,166.0979,168.0011,120250700
2016-02-17,169.2228,171.1349,169.0900,170.7454,136009500
2016-02-18,171.0287,171.0906,169.7185,170.0461,102343000
2016-02-19,169.2316,170.1257,168.5943,169.9664,114793000
2016-02-22,171.6218,172.5778,171.5510,172.4274,103640300
2016-02-23,171.7369,172.0202,170.1257,170.2497,111455300
2016-02-24,168.7536,171.3208,167.5939,171.0287,150812200
2016-02-25,171.4978,173.1090,170.7011,173.1001,110728300
2016-02-26,174.0119,174.1093,172.5336,172.7018,129833700
2016-02-29,172.7195,173.7110,171.1438,171.3474,125918100
2016-03-01,172.6310,175.4637,172.1352,175.3752,141799700
2016-03-02,175.0477,176.2162,174.6139,176.1631,102415000
2016-03-03,175.9772,176.8713,175.3752,176.8536,95172200
2016-03-04,177.0572,178.2434,176.1896,177.4290,129293600
2016-03-07,176.4641,177.9955,176.3844,177.5706,100219000
2016-03-08,176.4464,176.9775,175.4637,175.6319,123974900
2016-03-09,176.4818,176.8624,175.6585,176.4995,94801200
2016-03-10,177.0129,177.9955,174.7290,176.6411,156838700
2016-03-11,178.1637,179.5358,176.6234,179.4916,137964500
2016-03-14,178.9604,179.7394,178.6152,179.2614,73612000
2016-03-15,178.2522,179.2880,177.9778,178.9693,93169100
2016-03-16,178.4647,180.4299,178.4204,180.0050,129303200
2016-03-17,179.9165,181.6781,179.5004,181.1470,134278500
2016-03-18,181.6683,182.2111,181.3391,181.8552,138372400
2016-03-21,181.5794,182.3535,181.3391,182.1132,72926700
2016-03-22,181.3035,182.6115,181.1345,182.0153,97471900
2016-03-23,181.6149,181.8107,180.6362,180.8141,81052500
2016-03-24,179.7375,180.7696,179.5061,180.7340,84360900
2016-03-28,181.1700,181.3925,180.3692,180.8408,62408200
2016-03-29,180.4137,182.6293,180.0934,182.5136,92922900
2016-03-30,183.5636,184.0708,182.9318,183.3144,86365300
2016-03-31,183.2166,183.6615,182.7005,182.8695,94584100
2016-04-01,181.8285,184.3110,181.4993,184.1152,114423500
2016-04-04,184.0352,184.2487,183.1988,183.5191,63497000
2016-04-05,182.1132,183.5280,181.4192,181.6861,99662200
2016-04-06,181.6861,183.7326,181.4993,183.6703,91839800
2016-04-07,182.5314,182.9051,180.7073,181.4726,113859000
2016-04-08,182.7094,183.1632,181.4014,181.9620,95040600
2016-04-11,182.6293,183.3589,181.4370,181.5349,83757500
2016-04-12,181.7128,183.5191,181.2501,183.2255,115350600
2016-04-13,184.1864,185.1652,184.0441,185.0762,96336400
2016-04-14,185.1385,185.6101,184.7203,185.0851,65212900
2016-04-15,185.0851,185.2275,184.5423,184.8805,75761600
2016-04-18,184.8805,186.2151,184.1864,186.1796,75277700
2016-04-19,186.6245,187.0338,185.9126,186.7668,88316100
2016-04-20,186.8113,187.6744,186.3130,186.9448,81100300
2016-04-21,186.9626,187.0782,185.6546,185.9393,85695000
2016-04-22,185.5656,186.2240,184.9961,185.9393,99251700
2016-04-25,185.3076,185.6635,184.6669,185.6190,66166500
2016-04-26,186.0016,186.4287,185.3965,185.8948,75864200
2016-04-27,185.4944,186.6867,185.1207,186.2774,77329400
2016-04-28,185.4855,186.6422,184.1508,184.5868,97216200
2016-04-29,183.9373,184.3021,182.4335,183.5903,142424100
2016-05-02,184.1152,185.2364,183.6615,185.0495,62188000
2016-05-03,183.7593,184.0085,182.6560,183.4390,101267500
2016-05-04,182.3980,183.1632,181.8908,182.4157,92243800
2016-05-05,182.9051,183.2788,181.9353,182.3802,67619200
2016-05-06,181.5704,183.0920,181.4103,183.0475,83784900
2016-05-09,182.9140,183.6525,182.7272,183.1988,74374900
2016-05-10,183.9373,185.4944,183.8661,185.4766,77472200
2016-05-11,184.9961,185.5567,183.7415,183.7415,81727000
2016-05-12,184.4445,184.6224,182.7361,183.7949,89586300
2016-05-13,183.4835,184.0619,181.8552,182.1933,96474600
2016-05-16,182.3713,184.4890,182.3090,183.9907,77486800
2016-05-17,183.7059,184.0085,181.7217,182.2734,114924900
2016-05-18,181.9086,183.5636,181.1878,182.3268,120062100
2016-05-19,181.5704,181.9975,180.4315,181.6950,115430500
2016-05-20,182.3357,183.3856,182.2823,182.8428,104990400
2016-05-23,182.8606,183.1543,182.3980,182.5937,58682600
2016-05-24,183.4479,185.2898,183.4212,184.9605,93537800
2016-05-25,185.6724,186.6511,184.9605,186.2151,76621400
2016-05-26,186.3575,186.5978,185.9393,186.2685,55280700
2016-05-27,186.4376,187.0782,186.3842,187.0693,59329000
2016-05-31,187.3541,187.4698,186.1262,186.7134,109879400
2016-06-01,186.0728,187.2829,185.8681,187.0960,69936200
2016-06-02,186.6778,187.6833,186.1796,187.6655,63044700
2016-06-03,187.0782,187.4698,185.8414,187.1049,101757100
2016-06-06,187.4786,188.4307,187.3096,188.0570,64887000
2016-06-07,188.2172,188.9379,188.1905,188.3506,60974800
2016-06-08,188.4930,189.0981,188.3595,188.9646,66170900
2016-06-09,188.1994,188.8311,187.9146,188.7066,73786900
2016-06-10,187.2651,187.6210,186.3486,186.9181,113829200
2016-06-13,186.2863,187.1850,185.3876,185.4766,117751200
2016-06-14,185.0762,185.7347,184.1152,185.1118,125059300
2016-06-15,185.1118,186.2863,184.6580,184.8538,109124500
2016-06-16,184.8538,185.5834,182.9318,185.4054,149533100
2016-06-17,185.3003,185.3271,184.0302,184.7189,117055700
2016-06-20,186.7761,187.4827,185.8191,185.9085,82789600
2016-06-21,186.3110,186.8656,185.8459,186.4362,72461700
2016-06-22,186.6241,187.3843,185.9801,186.1321,95560500
2016-06-23,187.6616,188.6097,187.1786,188.5560,102731400
2016-06-24,182.1340,188.5918,181.3201,181.7852,333444400
2016-06-27,180.3093,180.3183,177.6797,178.5294,230775800
2016-06-28,180.2110,181.7762,179.8890,181.7494,159382400
2016-06-29,183.2163,185.0856,183.1089,184.8441,137328600
2016-06-30,185.3361,187.4201,184.7547,187.3664,165021900
2016-07-01,187.3664,188.2698,187.1965,187.7600,106055300
2016-07-05,186.8924,187.0087,185.7833,186.4094,109803700
2016-07-06,185.8906,187.6527,185.2019,187.5274,96021500
2016-07-07,187.7153,188.4129,186.6062,187.4112,85593800
2016-07-08,188.7707,190.4612,188.5292,190.2018,133971000
2016-07-11,190.6848,191.4719,190.4701,190.8726,73633900
2016-07-12,191.8833,192.5721,190.8995,192.2590,101275600
2016-07-13,192.6973,192.7062,191.7224,192.2322,87324100
2016-07-14,193.5559,193.7974,192.8941,193.3055,91230900
2016-07-15,193.8958,194.1015,192.5810,193.0461,107155400
2016-07-18,193.1713,193.7348,192.9030,193.5649,58725900
2016-07-19,193.1266,193.4039,192.8672,193.3681,54345700
2016-07-20,193.3681,194.4235,193.3681,194.1731,58159500
2016-07-21,194.0568,194.2894,192.9746,193.4397,67777300
2016-07-22,193.5649,194.3609,193.2876,194.3073,62787500
2016-07-25,194.0926,194.1463,193.1713,193.7795,55873100
2016-07-26,193.6722,194.2447,192.9835,193.8690,70080500
2016-07-27,194.2625,194.3341,192.8583,193.6633,84083900
2016-07-28,193.4575,194.1910,192.9746,193.8869,65035700
2016-07-29,193.6096,194.5756,193.3144,194.1999,79519400
2016-08-01,194.2625,194.6740,193.5649,194.0389,73311400
2016-08-02,193.7795,193.9405,191.9191,192.7957,92295500
2016-08-03,192.7331,193.4218,192.4200,193.3592,53993600
2016-08-04,193.4754,193.8958,191.6329,193.5649,46585500
2016-08-05,193.5649,195.1928,193.5649,195.1480,71892200
2016-08-08,195.3448,195.4521,194.7545,195.0318,39906500
2016-08-09,195.1033,195.6668,194.8082,195.1480,51251700
2016-08-10,195.2643,195.3448,194.2983,194.6650,57941100
2016-08-11,195.2196,195.8278,194.9423,195.5684,72504300
2016-08-12,195.2464,195.6221,194.9781,195.3985,61313500
2016-08-15,195.7831,196.3287,195.7741,195.9620,49813500
2016-08-16,195.5237,195.5952,194.9513,194.9513,53213600
2016-08-17,194.9870,195.4611,194.1105,195.3180,75134300
2016-08-18,195.2911,195.7920,195.1749,195.7563,52989300
2016-08-19,195.2643,195.6579,194.7545,195.4700,75443000
2016-08-22,195.2196,195.7026,194.8350,195.4611,61368800
2016-08-23,196.1051,196.4181,195.7920,195.8546,53399200
2016-08-24,195.7026,195.8010,194.4146,194.8529,71728900
2016-08-25,194.4504,195.1570,194.2894,194.7187,69224800
2016-08-26,194.9155,195.9888,193.4218,194.3520,122506300
2016-08-29,194.4862,195.5863,194.4504,195.3090,70502200
2016-08-30,195.2196,195.5148,194.4057,194.9870,58114500
2016-08-31,194.6382,194.7634,193.6186,194.4325,85269500
2016-09-01,194.4235,194.7455,193.2250,194.4414,97844200
2016-09-02,195.3359,195.7652,194.7187,195.3180,79293900
2016-09-06,195.6131,195.9888,194.8618,195.9083,56702100
2016-09-07,195.7384,196.0783,195.2554,195.8904,76554900
2016-09-08,195.5416,195.8278,195.1212,195.4432,74102900
2016-09-09,194.0658,194.1194,190.7385,190.7653,221589100
2016-09-12,189.9693,193.9227,189.8977,193.5023,168110900
2016-09-13,192.1606,192.4379,190.0676,190.7206,182828800
2016-09-14,190.7742,192.0354,190.0676,190.6490,134185500
2016-09-15,190.4791,192.9567,190.2912,192.5542,134427900
2016-09-16,191.9125,192.1013,191.0945,191.8136,155236400
2016-09-19,192.4969,193.1711,191.5080,191.8496,80250500
2016-09-20,192.7486,192.9104,191.8226,191.8586,69665300
2016-09-21,192.5958,194.2049,191.8766,194.0161,110284400
2016-09-22,195.0769,195.5534,194.8162,195.2387,76678700
2016-09-23,194.8252,194.9690,194.0701,194.1690,73630900
2016-09-26,193.2969,193.4857,192.3890,192.5958,89827300
2016-09-27,192.4249,193.8903,192.0384,193.7914,78494800
2016-09-28,194.0251,194.9151,193.0183,194.7533,87411000
2016-09-29,194.5375,194.9600,192.4159,192.9913,128070600
2016-09-30,193.8633,195.1848,193.6026,194.4476,117202900
2016-10-03,194.0161,194.2139,193.3149,193.9802,83512100
2016-10-04,194.0970,194.3308,192.3710,192.9913,119948100
2016-10-05,193.6475,194.2948,193.5756,193.8453,72816000
2016-10-06,193.6116,194.2139,193.0452,193.9802,62927400
2016-10-07,194.2678,194.4476,192.5508,193.3149,89788300
2016-10-10,194.3218,194.8072,194.1690,194.3218,51855000
2016-10-11,193.8723,193.9442,191.1035,191.8676,130367400
2016-10-12,192.0114,192.6677,191.4900,192.1193,73866100
2016-10-13,190.7259,192.0114,189.8719,191.4900,101357000
2016-10-14,192.5148,193.0003,191.5080,191.5889,93346200
2016-10-17,191.5619,191.8316,190.7349,190.9237,58275700
2016-10-18,192.5958,192.6587,191.7237,192.1193,76869700
2016-10-19,192.3980,192.9553,192.0204,192.6317,66519200
2016-10-20,192.2631,192.8564,191.5799,192.2721,73639800
2016-10-21,192.2721,192.4519,191.2653,192.3620,89089100
2016-10-24,193.2790,193.5666,192.8115,193.1801,60146600
2016-10-25,192.9913,193.2610,192.3620,192.5328,66542300
2016-10-26,191.6698,192.7576,191.4181,192.1463,75705500
2016-10-27,192.9014,192.9374,191.5529,191.6338,77220200
2016-10-28,191.6069,192.3171,190.3214,191.0675,140623200
2016-10-31,191.4181,191.6518,190.9057,191.0765,61272500
2016-11-01,191.4181,191.4720,188.4245,189.6921,122781800
